Paper,JournalVolume
1255965,9047497222004
1901807,9048184761996
1716401,904803192009
1908596,9048189941991
1313735,9047593242006
1733196,90480442332000
1919171,9048189861990
1971679,9048245802016
1347966,9047629202004
1629961,9047919452016
1372645,904765781994
1742149,9048055112014
1863794,904816491990
1294556,904755541998
1617510,904790988-D2005
1810621,9048116132014
1868872,9048171682006
1405210,9047708642017
1445402,904775162013
1911435,90481893072007
1642163,904794172011
1264969,9047505182017
1556162,9047858302008
1767993,9048077372018
1703490,9048014192017
1899009,9048184331982
1824705,9048128272014
1479087,9047792692006
1258648,9047497342016
1916044,90481893092009
1587061,9047899602009
1255334,904749791991
1282349,904753362001
1911113,90481892482002
1569826,904787322005
1463767,9047777222013
1403429,9047708192009
1293543,904755462017
1435778,9047734962014
1562646,9047863192012
1333934,9047616272008
1477664,9047792432002
1945701,9048221182014
1943258,9048216141988
1278391,90475272872015
1501036,9047800132007
1670704,9047974812004
1445637,9047751122019
1896851,9048182172013
1347389,9047629282012
1843617,904814792009
1315952,9047593252007
1894289,9048182222018
1613791,904790995-B2012
1590754,9047904812015
1832921,9048135151995
1292495,904755282010
1971044,9048243262018
1560757,9047863222015
1290129,904754212009
1964287,9048237141999
1342900,9047630131997
1382460,9047676412007
1895705,904818292005
1719800,9048038112009
1357029,9047640202009
1832930,9048135352015
1860768,9048163312000
1907958,90481892462002
1769024,9048077272008
1715496,904803062015
1417426,9047718432014
1516488,9047816132002
1578166,9047887142017
1248830,9047486142010
1384694,904768422013
1231311,9047453472013
1258378,9047497222004
1307949,904758451990
1411109,9047713162011
1858774,9048163422011
1802287,90480994862012
1483556,90477921942016
1593348,9047906272017
1778282,9048087462018
1890368,9048182172013
1759979,9048069372018
1965925,9048238142005
1259645,904749781990
1522114,9047822142012
1370864,9047654342014
1325665,9047601111996
1400404,904770541985
1537197,904783862006
1817868,9048123592012
1882354,9048181382005
1355491,904763682003
1259725,9047497202002
1725825,90480441381995
1744072,9048056382013
1753145,9048066612011
1788831,90480921192015
1384138,9047683152005
1273558,9047524162015
1575883,9047884111996
1242679,9047479292017
1785924,9048091332015
1725510,90480444012008
1405324,904770952009
1340151,904762582017
1253706,904749332015
1746641,904806472015
1600822,904790997-D2014
1893756,9048182222018
1364323,9047650391996
1556325,90478591002010
1708569,9048023302000
1834358,9048139582019
1765234,9048075102017
1657245,904795651993
1264872,9047505172016
1444854,9047749162007
1844056,9048147502017
1468199,9047780212008
1277821,90475272392013
1674412,904798442003
1531293,90478351002012
1539647,9047840182006
1347369,9047629262010
1593257,904790651995
1275292,90475273492019
1360188,904764972016
1355910,904763881999
1496636,9047795402013
1618304,9047909101-D2018
1289739,904754021994
1858991,9048163281997
1589064,9047899602009
1562054,9047863242017
1371165,9047654292009
1817021,904812121995
1553620,9047856182015
1441068,904774042006
1464590,9047779172007
1941303,904821432007
1591446,9047904792015
1487801,90477921042013
1577318,904788782011
1526570,904783221976
1817063,9048121202016
1588581,9047899632012
1938485,904820621986
1662098,9047962102012
1677358,9047985372018
1408638,904771171994
1681795,9047993181995
1302046,9047572432001
1455827,9047764361996
1350177,9047629342018
1606946,904790989-C2006
1617408,9047909100-B2017
1841996,9048145792018
1327705,9047604192015
1446535,9047755142019
1936507,9048203422001
1656034,9047957912019
1230956,9047453742018
1350826,9047629282012
1608849,904790978-D1995
1626607,9047918271994
1521519,9047822142012
1361041,9047650371994
1296898,9047560201996
1317075,9047596172010
1325495,904760151990
1276560,90475272552014
1678006,9047985202001
1883850,9048181121980
1498187,9047795642015
1713791,9048027192014
1601417,9047909100-D2017
1293359,904755462017
1440953,9047739142016
1796868,90480921452017
1754480,9048066202002
1967223,904823831994
1447773,9047757202013
1358416,904764322007
1778450,9048087392011
1730042,90480442552001
1724109,90480441921998
1635376,904792842011
1705388,90480191921996
1737927,9048047172010
1627607,9047918181985
1769258,904807832009
1646346,9047945382016
1316277,904759412004
1853158,9048157192007
1966318,9048238142005
1506748,9047807182015
1687161,9047998162014
1670528,9047974882011
1658298,90479591182012
1271958,904751972015
1951503,904822342011
1359633,9047646102013
1332655,9047615171993
1240324,9047471182016
1236685,904746852010
1350538,9047629332017
1566634,9047867192018
1849581,9048155272011
1684949,9047998162014
1344560,9047629202004
1786916,9048092422008
1798392,90480921092015
1662104,904796232005
1370013,9047653192015
1498041,9047795392012
1812836,9048117502003
1636696,9047931412003
1269473,9047507972018
1742276,904805532006
1600017,9047909100-A2017
1831479,9048135212001
1917579,90481893102010
1859259,9048163271996
1681694,904799262017
1378632,9047665222011
1627542,9047918301997
1618314,904790992-C2009
1431532,9047728112014
1367148,90476511102003
1383125,9047681522011
1381462,9047676512017
1360674,9047650321989
1899157,9048183832001
1422986,9047719181970
1933591,9048200412008
1301594,9047572452003
1572342,9047875952011
1955476,90482303552018
1329008,9047607542018
1652814,9047949572014
1917216,90481892892004
1681643,904799162016
1674871,9047985292010
1964368,9048237141999
1773233,9048079132014
1524352,904782952014
1654379,9047951462012
1961790,9048233272011
1843713,9048147132013
1592295,9047904312005
1853418,9048158162008
1647074,9047945131991
1909239,90481891551996
1467069,9047780192006
1689334,9047999141995
1310634,9047589122010
1247960,9047485222012
1838320,9048142342000
1371850,9047654302010
1531326,90478351002012
1841827,9048145752014
1713356,9048027182013
1364500,90476511112004
1975310,9048247302014
1598005,904790997-B2014
1303215,9047573352007
1796641,90480921142015
1249393,9047486212015
1297793,904756252018
1416832,9047718842016
1291026,9047548152014
1687519,9047998192017
1796232,90480921302016
1886039,9048181281995
1861735,9048163442013
1620096,9047915432014
1970572,9048242102011
1823810,9048127182012
1334065,9047616312012
1838473,9048142141980
1319129,9047596202013
1494898,9047795322005
1522328,9047822132011
1603265,904790987-A2004
1847266,904814722003
1817178,9048121182014
1452742,9047763552015
1889617,9048181321999
1597245,9047909100-A2017
1619148,90479132302016
1508458,9047808172013
1446542,904775552010
1512228,9047812162008
1235029,904746320142014
1866775,9048169391997
1773686,9048079162017
1273709,9047526192015
1979961,9048256111989
1518165,904781822011
1736224,904804592014
1738215,9048048142010
1437402,90477341002018
1388605,9047686372016
1515793,904781522010
1778377,9048087241996
1779484,9048087312003
1581720,9047891142015
1743438,9048056422015
1262386,9047501102016
1649143,9047945382016
1974360,9048245582015
1260387,9047497101992
1334916,904761731989
1368416,9047652432014
1650638,904794812006
1659026,9047959592004
1454300,9047764432003
1788290,9048092292006
1309363,9047588102018
1780888,9048088512008
1576465,9047884192004
1828316,9048134192013
1249749,9047486162012
1674680,9047985362017
1981909,9048259952016
1889718,9048181311998
1607807,904790990-B2007
1442901,904774322000
1267346,904750731971
1360721,9047650181975
1748241,90480661022018
1697070,9048008262007
1585500,904789852008
1420620,9047719582010
1485200,90477922662017
1877224,90481731022002
1824054,9048127202014
1639995,904793611995
1916415,9048189421982
1353024,9047629312015
1969772,9048240182012
1320805,9047596212014
1977285,9048251212015
1499405,904779820082008
1535357,904783792012
1451059,9047764391999
1807889,9048114112003
1482520,90477921692015
1306333,904758242000
1613115,904790988-B2005
1774790,904808431956
1534124,9047837142017
1291205,9047548132012
1362735,9047650391996
1627716,904791891976
1380620,904767171995
1503695,90478031122013
1651324,9047949181996
1864164,9048164362017
1389163,9047686222001
1521311,9047822162014
1442569,904774212006
1388087,9047686272006
1769618,904807872013
1825619,9048129262009
1652363,9047949482006
1442427,904774232008
1517241,9047816202009
1368274,9047652472018
1500936,9047800522018
1977357,904825111995
1264737,9047505182017
1406164,9047710152012
1824236,904812721996
1748201,9048066952017
1363341,9047650131970
1677024,9047985202001
1600719,9047909101-D2018
1247329,9047484262000
1845780,9048147712018
1733055,90480441051992
1750483,9048066952017
1982241,9048259692011
1829478,904813462000
1594771,9047906232013
1832047,9048135121992
1840905,9048144462002
1347834,9047629262010
1503003,90478031452017
1434493,904773151997
1619565,90479132272013
1962483,9048233222006
1608725,904790992-D2009
1649623,9047945312009
1958594,90482321342017
1912091,90481891451995
1589219,9047899672016
1492134,9047793432005
1615101,904790994-C2011
1740036,904805242012
1596413,9047906242014
1253376,904749152016
1909696,90481891491996
1399189,904770312005
1857520,9048161202009
1413202,9047717262013
1323634,9047602332018
1595627,9047906122002
1942167,904821520002000
1453653,9047763562016
1577415,9047887132016
1819672,904812491996
1518300,904782011978
1977610,9048251152009
1398282,9047700212010
1952319,9048226332017
1465139,9047779252015
1516818,9047816202009
1490590,9047793552017
1903334,9048183401986
1447146,904775622017
1364926,90476511152008
1419981,9047718742016
1763035,9048070822009
1257887,9047497372019
1602145,904790990-C2007
1879722,90481751462011
1284582,9047538532009
1358411,904764232007
1933895,9048200392007
1960183,9048234162000
1798032,9048092492010
1679919,9047986412017
1794697,9048092302006
1787941,9048092562011
1686280,904799832001
1434652,904773151997
1588322,9047899612010
1275488,90475272612014
1556160,9047858332010
1649473,9047945282006
1447399,9047757242017
1708099,9048020462000
1501504,9047801242016
1244759,904748392016
1761438,9048069161997
1603955,904790994-B2011
1259022,9047497272009
1529893,9047835972009
1872846,9048171451999
1739068,9048050532016
1822116,9048125292016
1741949,9048055102013
1504736,9047804182017
1809077,9048114162008
1378831,9047665312016
1300345,904757182006
1743406,9048056482018
1247474,9047484201994
1921649,9048192542005
1277700,90475273452019
1282003,9047533112006
1405021,9047708192009
1639589,904793491994
1871129,9048171221991
1264592,9047505192018
1955135,90482303532016
1803072,9048102182000
1551510,9047855482013
1314056,9047593582017
1520358,9047822212019
1927204,9048192522003
1548989,9047850111989
1913583,90481893102010
1488848,90477921652015
1753554,9048066902016
1451761,9047763552015
1815866,9048117592012
1741008,9048054172012
1908867,90481892682003
1904115,9048184161974
1931913,9048199262000
1707469,9048021812012
1271861,904751722010
1941156,904821482012
1513658,9047814171986
1694143,9048005322007
1776588,9048085722018
1818996,9048124192008
1351746,9047629242008
1919216,9048189151976
1745457,904806291995
1910036,90481892752004
1885993,9048181121980
1788617,9048092962014
1529390,9047835962008
1919808,90481892702003
1369167,9047652402011
1599252,904790992-B2009
1339797,904762232013
1408094,90477111092019
1670681,9047974711999
1554501,9047857292013
1818746,9048124122000
1270734,9047511222011
1461610,9047772472014
1859266,9048163462015
1601310,9047909100-B2017
1481692,9047792722008
1955053,90482303512014
1282885,904753392004
1620621,9047916312015
1513780,9047814281997
1348042,9047630121996
1963431,904823662012
1873428,9048171852010
1657647,9047956111995
1297825,904756252018
1971029,904824331995
1251359,9047488412017
1483723,9047792562004
1250003,9047487142006
1848944,9048154542002
1955420,90482303522015
1643474,9047944372014
1823739,9048127132007
1279052,90475272342010
1439532,9047737112009
1533965,9047837152018
1958201,904823162015
1841809,9048145782017
1792439,90480921252016
1679248,9047986292005
1883315,9048181372004
1463496,904777692000
1328257,9047606202010
1802338,90480995402016
1355422,9047636142009
1681408,904799152015
1885322,9048181402007
1464586,9047779112001
1570392,904787472009
1980175,9048256191997
1298646,9047563462012
1623151,9047918422009
1403226,9047708522016
1959365,90482321182015
1537391,9047838152015
1811402,9048117592012
1814842,9048117592012
1356681,9047640242013
1912577,90481891561996
1701603,9048012532016
1599384,904790999-A2016
1851460,9048156191991
1390369,9047686322011
1399351,904770420182018
1328159,9047606172007
1720445,904804122009
1650568,904794892013
1419216,9047718212000
1769844,904807842010
1689303,9047999532014
1653109,9047949852016
1672906,904797642013
1770957,904807872013
1634846,9047928102017
1666515,9047970392008
1367615,9047652432014
1823809,904812751999
1346462,9047629252009
1228633,904745262015
1229575,9047454101986
1948622,9048222231994
1703579,9048014162014
1698630,9048009592011
1749288,90480661012018
1367477,90476511172010
1785711,9048091262008
1761882,9048070872014
1489044,90477921792016
1737245,9048047212014
1303962,9047575452018
1310141,9047588102018
1681973,9047993161993
1878286,90481751252005
1594628,904790661996
1950218,904822342011
1462099,904777492018
1911972,9048189541985
1781192,9048088542010
1482985,90477923222018
1951382,904822372013
1767123,9048076692015
1678897,9047986332009
1326015,904760320182018
1932572,9048200462010
1833215,9048135171997
1389093,9047686342013
1275520,90475273522019
1459333,9047769832011
1303584,904757451999
1485906,90477923312019
1613404,904790990-A2007
1689117,9047999272001
1450730,9047762132019
1237983,904746872012
1677649,9047985171998
1750909,9048066782014
1540807,9047840101998
1799797,9048095192009
1393482,9047696812017
1300454,904757142002
1807377,9048111261986
1475435,9047790692013
1794748,90480921222015
1568789,9047868122014
1896559,904818211997
1376085,9047660492015
1442085,904774222007
1390455,9047686402019
1425778,9047720302008
1751291,9048066162001
1909617,904818911972
