Paper,ConferenceEdition
1041286,
367090,
1059680,
475347,
398088,
416435,
276535,
173674,
89186,
437723,
151185,
949729,
1218991,
783359,
672229,
974679,
318408,
864273,
469128,
1806518,
103326,
579766,
610802,
681036,
1124132,
695611,
490748,
108086,
341587,
1218362,
915345,
51410,
1164239,
562970,
480990,
1226665,
745382,
584548,
555259,
618093,
130096,
79375,
141301,
1181921,
9248,
882824,
880639,
868400,
673021,
492192,
281774,
841084,
290199,
174028,
481864,
1114549,
654387,
1117780,
1053602,
1005621,
1198691,
1150290,
366570,
657377,
869469,
802271,
1038240,
23659,
1014884,
563270,
1115883,
50429,
678940,
184603,
861519,
117663,
87955,
286280,
848649,
373169,
349130,
89450,
158699,
1138301,
14338,
702390,
223744,
556572,
1086545,
949235,
53488,
1212778,
637639,
906811,
69621,
98147,
615186,
597276,
1042366,
1040181,
948528,
406621,
233103,
1083086,
154120,
921069,
986135,
934883,
358773,
530607,
302520,
382275,
305308,
400823,
517656,
937498,
415305,
225500,
312482,
461789,
1140386,
521383,
579995,
596164,
118139,
510134,
1162253,
587812,
218125,
1176135,
415785,
435195,
516149,
785016,
63185,
1222122,
491275,
725359,
887413,
980849,
326782,
128619,
653070,
815101,
774962,
774146,
848907,
104620,
1123735,
525388,
102899,
188605,
893559,
395219,
490342,
247711,
858423,
581888,
333703,
213293,
1143227,
57841,
230437,
217274,
1036322,
485752,
534959,
43110,
482877,
983768,
1106257,
535648,
649844,
789920,
725783,
651211,
247929,
558580,
561150,
1030407,
427822,
1021923,
1003780,
945084,
280757,
6228,
361160,
934764,
191904,
188145,
790363,
1103894,
1131480,
869928,
404981,
91235,
157212,
232643,
299205,
1069661,
1040594,
890251,
529406,
881788,
185568,
1001045,
262289,
1127703,
6090,
1190060,
1189743,
1118284,
965681,
1143358,
736658,
1215794,
34422,
1052399,
394863,
149388,
829488,
207120,
105357,
48591,
599186,
267423,
441715,
446381,
423059,
162135,
265490,
453282,
797177,
509290,
1108683,
180902,
418634,
1048639,
1052367,
231463,
108550,
76242,
1058786,
809184,
192443,
776488,
528081,
1198446,
121596,
895118,
330241,
624768,
55406,
959860,
838224,
938661,
1067335,
1066621,
45793,
1138028,
867959,
740735,
1128581,
821653,
595944,
1000252,
370582,
803688,
163900,
618590,
84356,
376535,
709547,
164238,
739411,
1161507,
1145859,
955287,
75572,
431267,
561418,
703440,
962654,
1049493,
352367,
582283,
147445,
109863,
1207886,
142092,
286345,
562581,
347909,
192223,
652436,
1217966,
115732,
763221,
698604,
282755,
966237,
612766,
708727,
300451,
585620,
145817,
1074437,
1167035,
1184943,
1014243,
30076,
1139095,
967028,
932774,
390247,
1159758,
617836,
201289,
611336,
1042944,
772688,
452742,
702595,
1097721,
714405,
806749,
345875,
616502,
1078002,
70412,
670748,
352216,
726950,
1042595,
713060,
353413,
293105,
1043984,
738195,
400316,
1044187,
870046,
321905,
739656,
629157,
858219,
313390,
372917,
647597,
145699,
1157676,
423304,
1070186,
1092788,
1157610,
84455,
336778,
817612,
123470,
206266,
378354,
123243,
114874,
798897,
1200670,
1227822,
317251,
796904,
293203,
884403,
297847,
1048916,
885451,
94284,
743007,
328795,
255817,
760578,
604667,
696866,
620606,
546550,
220243,
63694,
902134,
806707,
571465,
145086,
1103408,
586434,
91560,
1095058,
243755,
1173110,
132708,
30780,
109103,
581137,
1074265,
893291,
420831,
1048355,
814090,
1058002,
148708,
737606,
27664,
705474,
1017995,
1089855,
1215539,
377204,
1181099,
247310,
1187029,
185439,
217553,
721398,
523063,
68897,
156796,
1066497,
309243,
235709,
1098570,
824878,
328176,
508417,
1177843,
876801,
430724,
664504,
285764,
1040722,
1108021,
522628,
166290,
981773,
293670,
250565,
677505,
937709,
831492,
455884,
751249,
901386,
427112,
368449,
459303,
1111116,
231634,
530543,
448502,
1110681,
739898,
801748,
98789,
1133807,
840635,
1160130,
392389,
358259,
972812,
633029,
1226734,
1077999,
1096601,
337337,
417707,
1102481,
258781,
924391,
220260,
1212677,
795384,
282592,
1197683,
736569,
479613,
39735,
89028,
408071,
621591,
425495,
406330,
512641,
443924,
53933,
996664,
946271,
412168,
682559,
413750,
600522,
319182,
904722,
565291,
907141,
908329,
121653,
28770,
893480,
529911,
715006,
1039640,
477585,
1219887,
655422,
564287,
293700,
427504,
306545,
466363,
842841,
804278,
279516,
92295,
303438,
284171,
804874,
253130,
178784,
798330,
298532,
488806,
1134530,
1058884,
675098,
309880,
862367,
1123230,
580499,
743921,
838703,
1104234,
1222805,
1045153,
780870,
752162,
735068,
1106410,
312043,
945441,
1093946,
527630,
17112,
1187472,
308138,
378728,
562962,
502700,
1127563,
764908,
49351,
16769,
1194509,
450542,
1068192,
52037,
488356,
1068829,
534619,
902882,
356561,
1069550,
506730,
823047,
108030,
988703,
93239,
487567,
604222,
671225,
794933,
309099,
184638,
673020,
975636,
304623,
885185,
934509,
634062,
957393,
411748,
969754,
1219015,
1116701,
190933,
976381,
51938,
862513,
1113744,
589547,
812651,
1071772,
928634,
506850,
41941,
829152,
484378,
773414,
148361,
185133,
3195,
169771,
833313,
216995,
466026,
810300,
711609,
773214,
380113,
1057146,
1183366,
520183,
426529,
662659,
409740,
737625,
219351,
1061191,
154380,
1137710,
1085274,
469398,
664575,
1118816,
354463,
93501,
513253,
1136200,
11936,
168253,
917573,
627398,
564124,
609917,
979039,
732937,
782139,
535938,
589648,
150552,
788617,
857030,
96700,
103105,
635812,
632836,
1125628,
271323,
532109,
386495,
1081267,
8856,
365448,
854928,
232597,
58459,
1144009,
343175,
482021,
907876,
1103285,
1197182,
154005,
739112,
828650,
984516,
1107664,
571942,
1022169,
1124446,
114910,
562026,
76687,
106397,
1189318,
488912,
548603,
501553,
701988,
209894,
615222,
893837,
435597,
637154,
589175,
634431,
1083759,
605991,
934042,
221600,
1158637,
185054,
389196,
548017,
717652,
1051772,
124819,
991771,
451865,
419638,
560703,
452795,
317236,
122835,
901742,
859680,
627220,
65234,
20829,
1009023,
1119399,
1060735,
1217783,
1157752,
307559,
138943,
682936,
763408,
649602,
114119,
22929,
481608,
119254,
547970,
1127096,
179912,
186616,
940861,
311712,
171313,
497237,
651836,
756560,
889117,
664954,
1205555,
205830,
162280,
499656,
1062048,
74078,
862420,
1112667,
631976,
868748,
955229,
2832,
198955,
612158,
67569,
660533,
1197678,
760205,
1163334,
1177411,
883881,
1154471,
797042,
1220907,
328858,
1035422,
483727,
590357,
263211,
580721,
349589,
843442,
100671,
268938,
359252,
1175183,
477462,
69674,
380322,
427177,
950464,
970385,
639808,
924449,
457800,
444458,
736002,
322041,
611159,
973823,
813303,
900717,
251551,
1083221,
1081368,
217720,
1155244,
667827,
188889,
447094,
281393,
1139961,
466199,
981993,
279074,
519956,
20116,
137312,
747382,
802567,
535259,
407656,
1022175,
1144160,
1049598,
481488,
690462,
470475,
320564,
1099035,
501330,
163478,
21193,
926937,
34485,
794953,
163137,
372489,
1064567,
944342,
242262,
830079,
2828,
357007,
936575,
931784,
313435,
225425,
1176070,
268754,
249680,
128603,
389308,
940137,
266036,
551798,
706348,
240513,
81658,
787221,
172751,
672413,
473743,
333961,
566095,
1138647,
569813,
699377,
99894,
1151060,
83573,
1006913,
530788,
1048745,
349747,
658435,
955738,
373454,
1115739,
1094331,
595636,
813816,
404657,
741826,
528779,
876598,
882016,
1105728,
209066,
1139398,
509738,
454872,
176172,
694762,
846395,
486957,
284661,
336830,
707183,
184892,
107779,
293052,
589365,
1221544,
812710,
735875,
779597,
1103608,
857232,
22081,
49737,
839245,
1217638,
254403,
815294,
975031,
1011839,
632494,
526416,
745928,
160533,
610283,
22171,
948193,
254582,
1024412,
206060,
386035,
912374,
976564,
329689,
868589,
1039638,
331179,
667646,
691401,
274109,
1105749,
906530,
1176544,
822649,
709599,
24675,
922818,
574182,
1156996,
1014029,
510654,
1058575,
1005507,
916065,
534836,
132268,
1153473,
357477,
1107027,
1204530,
1191987,
1122478,
630782,
1041361,
949854,
680497,
520124,
52932,
797950,
1187304,
915704,
848166,
1118648,
898991,
873538,
1176392,
330740,
1038534,
1016821,
781234,
715005,
245997,
878387,
1073540,
253624,
537137,
618736,
905230,
387931,
968849,
431305,
751295,
1061812,
1151461,
499574,
1063850,
668197,
805204,
590452,
662654,
656803,
351793,
1168507,
245828,
1053755,
149490,
351234,
156861,
120801,
745447,
649532,
835606,
188688,
526876,
173950,
767311,
344696,
223304,
540520,
1059912,
712906,
950126,
948980,
1124657,
448240,
1048304,
482323,
298422,
227761,
908805,
437762,
978100,
651800,
214534,
892746,
283460,
875263,
1014903,
599724,
276121,
6310,
50328,
390020,
758383,
194118,
653523,
107844,
690513,
1088181,
756980,
663142,
784281,
804589,
65672,
66038,
836121,
961002,
1081395,
1027884,
311245,
361232,
651999,
1159630,
112809,
1161736,
259424,
1210973,
99281,
1092558,
393116,
955988,
800499,
598447,
1218993,
51397,
248066,
214023,
519228,
1150531,
1072102,
1049076,
400504,
748341,
1182532,
644764,
48438,
521695,
1211254,
78337,
267823,
1183127,
469729,
932986,
575541,
608032,
297819,
336094,
561894,
373214,
916667,
597163,
222373,
659529,
324319,
359665,
1169908,
842787,
754066,
119749,
641040,
840405,
691383,
589775,
863005,
759534,
458980,
1025993,
852770,
1211326,
1089593,
324718,
360479,
880367,
196878,
68909,
325863,
430754,
557490,
838188,
65144,
633779,
405537,
154262,
353613,
2953,
421668,
181288,
232023,
383016,
297196,
652071,
68742,
130130,
151123,
369692,
1012458,
701296,
550735,
397686,
558872,
422013,
1184005,
512038,
795068,
251581,
1112809,
389057,
210997,
32518,
594207,
18319,
14131,
449965,
749719,
1046386,
677970,
577515,
947614,
1054265,
880353,
882178,
1130311,
620410,
851322,
1133221,
979514,
787270,
110402,
422379,
581006,
1083413,
778210,
43785,
336321,
1054608,
468832,
146212,
651389,
369154,
1083540,
349494,
651108,
875716,
300014,
983827,
1105901,
694515,
682696,
505781,
1137531,
875250,
936741,
669432,
1067838,
320561,
1055019,
1122511,
839529,
635689,
448569,
821921,
519154,
404732,
367508,
931164,
744352,
371987,
756947,
1525,
719445,
1068556,
1097623,
471898,
1033284,
183246,
1096280,
1093898,
520494,
934624,
1162613,
87030,
653847,
895294,
304375,
914964,
307328,
30005,
206569,
1007310,
603878,
254955,
340189,
210808,
724070,
395279,
424398,
980093,
1089098,
192110,
274539,
1223766,
579361,
850630,
836595,
703110,
991377,
474930,
1098772,
558127,
478181,
413541,
813505,
97830,
1059721,
683433,
932557,
352252,
393895,
518435,
303423,
1151059,
1213777,
790222,
325949,
689313,
669441,
418978,
748877,
347005,
1213415,
870230,
248848,
430791,
518797,
1130154,
1140822,
526053,
493600,
61182,
527438,
63205,
425280,
87892,
1226978,
593001,
136290,
156086,
740625,
903793,
406155,
31240,
1140068,
406313,
510606,
1154544,
151405,
95819,
950526,
1145031,
809318,
884535,
444314,
1113725,
763986,
616621,
375859,
335455,
1024333,
949431,
1193378,
650884,
1062031,
1166470,
546050,
1198684,
876382,
513663,
299054,
1067377,
812305,
158582,
971255,
346673,
1014122,
866442,
101491,
269359,
137286,
86781,
227452,
1055915,
823623,
18584,
587251,
964192,
1200069,
287273,
257886,
968569,
397682,
926780,
1111184,
691289,
885315,
313935,
183980,
119880,
247171,
1028724,
682623,
913941,
904458,
1058213,
1194730,
901161,
1089330,
92634,
704904,
255983,
87232,
69986,
282080,
772249,
1027308,
336697,
28635,
343442,
1110380,
65373,
732648,
412667,
279138,
938221,
460101,
29208,
118010,
951413,
1099427,
854342,
1180938,
863327,
1138063,
1163496,
162288,
1001721,
578769,
152688,
1054580,
911858,
372589,
485326,
677840,
1136336,
953580,
856453,
118838,
631257,
556570,
1039510,
904037,
783341,
1177702,
530908,
529186,
101598,
661139,
365240,
203985,
351834,
181482,
1010671,
607914,
55218,
416428,
793056,
2963,
420910,
518113,
1018244,
730224,
517083,
341811,
54799,
853334,
91727,
560759,
724591,
1206322,
650062,
259784,
805589,
331674,
1203841,
654438,
650580,
890401,
288708,
124178,
24005,
19222,
268411,
868840,
376460,
1014633,
754802,
883319,
111751,
106381,
681449,
979685,
596199,
1173241,
75474,
1150836,
44233,
349525,
112275,
462079,
1091161,
664016,
1109018,
951350,
1155793,
255014,
946455,
366067,
9158,
588075,
672540,
1127566,
917089,
1099725,
586908,
624875,
244174,
379333,
297280,
337400,
1195193,
954496,
571276,
158501,
820165,
446709,
656731,
1008505,
390852,
55758,
1105911,
935387,
1028468,
159581,
490109,
548108,
97056,
196882,
113273,
811167,
215382,
1059150,
64573,
1094285,
379352,
490809,
1104459,
397310,
368462,
1207340,
754851,
1129782,
93979,
1203702,
74505,
233563,
761043,
857549,
612474,
52159,
299616,
237771,
365077,
653684,
1076740,
1127556,
556873,
45020,
351101,
963027,
1166559,
818532,
539633,
126284,
325029,
184461,
113808,
441468,
296905,
1103499,
792534,
30287,
656683,
107318,
398895,
207768,
672321,
508119,
468270,
1193853,
1009881,
212862,
26882,
1093714,
445651,
400659,
438709,
556095,
756789,
937853,
853963,
653430,
693856,
909649,
217332,
29894,
368117,
501767,
343262,
711268,
990172,
726938,
961308,
203302,
299411,
61819,
396129,
558918,
844566,
1014731,
342562,
755061,
1049051,
675465,
541481,
654256,
114154,
227935,
302028,
548952,
1089166,
770067,
26072,
305625,
204585,
756924,
925569,
1035603,
893132,
846544,
936511,
605774,
463777,
1206761,
120997,
643258,
975662,
1030309,
949860,
121764,
264351,
529824,
1123949,
638533,
138282,
173156,
292718,
1166350,
211615,
201040,
734871,
1171292,
634261,
824462,
398052,
214238,
528472,
980084,
592749,
1153287,
801698,
1050610,
248162,
262419,
737088,
1185469,
176548,
1054390,
265329,
906430,
895747,
297583,
77742,
995591,
1155674,
771000,
778192,
503965,
1132894,
131699,
540210,
1196667,
737596,
742727,
390849,
1002881,
183577,
124361,
702887,
276396,
771218,
362585,
648039,
1000749,
828010,
220992,
894755,
879824,
241641,
1137964,
18201,
751112,
915787,
353766,
706444,
1092281,
971326,
1061159,
216600,
561119,
49879,
332654,
22229,
1158242,
816066,
112584,
1113782,
932369,
1078184,
348191,
1179045,
214502,
21026,
102857,
649776,
556640,
555916,
838078,
731957,
798057,
53995,
163115,
594182,
621536,
1109627,
1059119,
1080455,
301257,
481788,
98716,
836272,
9456,
381188,
877489,
146283,
492478,
1057999,
1053302,
412123,
136492,
250692,
973476,
338712,
1183733,
1092240,
741791,
238650,
619877,
1038993,
1004221,
580150,
392012,
472734,
610271,
1166997,
945062,
1149078,
403993,
1027768,
224233,
703527,
119340,
1095884,
1194662,
195818,
672482,
172513,
1077464,
486479,
1074232,
1077146,
107595,
1152358,
98585,
903137,
808936,
355719,
673383,
219411,
701555,
723005,
759946,
123402,
555382,
975814,
372877,
425687,
315370,
81649,
795019,
1110162,
191628,
955969,
253683,
1074864,
999628,
769318,
995438,
342270,
846583,
1126054,
609481,
469976,
116967,
992715,
374545,
126626,
672227,
521826,
575763,
158414,
1211110,
157859,
869934,
810915,
1020451,
987240,
25068,
108161,
260797,
753513,
286228,
884467,
59796,
1450,
836507,
806551,
57850,
204791,
257925,
421361,
889720,
857394,
620727,
30864,
78694,
843844,
1191557,
48086,
1012806,
1176442,
311902,
522925,
737923,
932325,
515110,
408671,
665198,
983210,
868776,
789145,
14275,
76414,
1096526,
49267,
581996,
404193,
1228162,
363749,
434173,
784361,
947192,
503786,
1065543,
601068,
316463,
964778,
1072403,
649916,
549813,
770945,
463728,
579233,
891045,
87284,
1211194,
241473,
336119,
714448,
449878,
155399,
271309,
733429,
924234,
1019207,
883817,
666808,
250326,
193892,
301634,
1118514,
968273,
366110,
139521,
1010758,
196427,
202305,
856605,
626992,
659300,
284563,
801696,
212778,
1183264,
928335,
767472,
727141,
700974,
470817,
1175070,
720536,
642368,
810375,
1127695,
224204,
17068,
1202995,
365176,
412939,
967839,
1130516,
973368,
1201253,
451039,
614597,
199357,
182140,
791241,
97911,
632479,
813733,
959025,
855634,
1024956,
944373,
851274,
512576,
530828,
901067,
1175844,
771303,
863545,
321836,
650352,
1124022,
519008,
431264,
176679,
1137841,
703600,
439741,
935717,
905200,
204850,
831380,
715256,
1045037,
339590,
240953,
566845,
565684,
820077,
935960,
892774,
1114058,
648397,
350454,
1218021,
863996,
788590,
528032,
553026,
1223595,
204950,
319958,
661402,
165383,
42135,
339284,
1129914,
786341,
1117213,
288384,
23567,
65078,
494187,
42767,
34780,
1047958,
227633,
62579,
61110,
55557,
96682,
429198,
627562,
379976,
63123,
1214936,
459495,
44536,
11842,
766988,
246612,
400599,
219095,
774093,
570848,
1062646,
239659,
413993,
146441,
1037186,
238847,
808268,
55906,
371990,
64519,
202329,
858614,
905645,
750888,
707111,
427526,
646390,
535614,
1029138,
637942,
1157362,
580649,
870150,
536773,
42746,
830411,
44019,
1200228,
769310,
31669,
618450,
348185,
614674,
710089,
344969,
560844,
1227480,
1069610,
667910,
105690,
128258,
629638,
453045,
321295,
102319,
1198361,
955941,
377367,
202083,
673626,
67407,
1153915,
784695,
153790,
741741,
312262,
491868,
175417,
35240,
944476,
414774,
1040483,
557461,
155260,
767783,
233,
899174,
898469,
631919,
569735,
976453,
1085369,
1203132,
568803,
8651,
111643,
811971,
1107843,
745685,
842646,
713567,
74673,
361553,
1087520,
981142,
931293,
528649,
296576,
308982,
866488,
110191,
274047,
1068085,
759696,
940015,
638967,
660112,
1098871,
330866,
901186,
1212474,
163337,
1116903,
1218219,
906616,
97189,
93352,
51905,
559973,
484284,
1015724,
865766,
1168891,
429414,
11111,
172602,
578581,
1096741,
767714,
996601,
975463,
306417,
618206,
563803,
1092291,
694373,
508874,
990197,
984014,
116836,
25598,
538634,
1203713,
376339,
568450,
26398,
34361,
120093,
505924,
210459,
515913,
328671,
319390,
270375,
680928,
864579,
404009,
1000130,
989291,
166620,
646062,
974185,
263558,
201116,
784147,
700865,
1217032,
783496,
329084,
741842,
689164,
532824,
244011,
958585,
146813,
716705,
615267,
194139,
298249,
769786,
1191908,
727655,
165951,
678255,
39575,
25032,
262353,
746519,
1131436,
828863,
107476,
816995,
913493,
143367,
82612,
91994,
973102,
59709,
99821,
810788,
1088711,
858673,
236820,
722081,
525812,
125963,
397428,
636317,
280961,
1209844,
213139,
719770,
780095,
850927,
1019348,
194881,
913842,
776509,
652155,
959659,
292225,
710926,
795720,
736550,
523035,
228008,
305474,
837865,
846783,
139810,
668980,
24052,
496163,
734466,
951827,
368292,
317915,
648389,
1139275,
740628,
79732,
1153106,
546030,
87122,
526789,
841965,
1045350,
